0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,img_filename
2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,3.0,0.0,0.0,0.0,0.0,17.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,72.0,60.0,7.0,0.0,0.0,0.0,0.0,11.0,39.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,82.0,5.0,0.0,0.0,0.0,0.0,32.0,132.0,16.0,1.0,0.0,0.0,0.0,24.0,132.0,72.0,33.0,14.0,0.0,0.0,0.0,19.0,71.0,15.0,32.0,6.0,0.0,0.0,0.0,0.0,17.0,16.0,132.0,34.0,0.0,0.0,0.0,0.0,16.0,76.0,100.0,10.0,0.0,0.0,0.0,18.0,101.0,101.0,2.0,0.0,0.0,0.0,0.0,55.0,132.0,35.0,2.0,0.0,0.0,0.0,0.0,17.0,132.0,17.0,46.0,1.0,0.0,0.0,0.0,10.0,132.0,132.0,91.0,1.0,0.0,0.0,0.0,0.0,41.0,132.0,33.0,0.0,0.0,0.0,0.0,16.0,114.0,122.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,18.0,2.0,0.0,0.0,0.0,0.0,9.0,22.0,39.0,76.0,14.0,10.0,4.0,0.0,3.0,14.0,15.0,30.0,9.0,28.0,79.0,44.0,8.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,153.0,15.0,1.0,1.0,5.0,5.0,2.0,74.0,73.0,20.0,28.0,16.0,64.0,28.0,3.0,26.0,153.0,23.0,12.0,2.0,7.0,11.0,14.0,38.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,heart_20.png
100.0,69.0,54.0,4.0,0.0,0.0,0.0,78.0,55.0,131.0,131.0,14.0,0.0,0.0,0.0,10.0,1.0,14.0,131.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,131.0,0.0,0.0,0.0,0.0,49.0,118.0,131.0,24.0,0.0,0.0,0.0,3.0,131.0,131.0,78.0,13.0,7.0,0.0,0.0,5.0,17.0,13.0,48.0,113.0,70.0,0.0,0.0,0.0,0.0,0.0,47.0,60.0,7.0,1.0,9.0,4.0,74.0,36.0,33.0,1.0,0.0,0.0,0.0,8.0,131.0,14.0,1.0,9.0,11.0,0.0,0.0,27.0,16.0,2.0,0.0,41.0,80.0,1.0,2.0,7.0,7.0,0.0,1.0,4.0,7.0,1.0,32.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,2.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,30.0,1.0,0.0,0.0,54.0,3.0,0.0,0.0,5.0,4.0,0.0,4.0,188.0,27.0,0.0,0.0,0.0,0.0,0.0,35.0,136.0,23.0,7.0,87.0,33.0,0.0,0.0,13.0,2.0,0.0,5.0,97.0,28.0,1.0,0.0,6.0,69.0,1.0,0.0,0.0,5.0,5.0,3.0,17.0,heart_200.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,8.0,112.0,71.0,2.0,13.0,13.0,1.0,4.0,103.0,142.0,26.0,23.0,20.0,6.0,0.0,4.0,72.0,69.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,21.0,1.0,2.0,1.0,0.0,0.0,66.0,120.0,8.0,25.0,77.0,40.0,1.0,1.0,41.0,26.0,92.0,45.0,25.0,9.0,1.0,2.0,6.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,3.0,3.0,1.0,0.0,0.0,3.0,66.0,92.0,10.0,32.0,34.0,5.0,12.0,15.0,14.0,9.0,0.0,3.0,7.0,7.0,58.0,49.0,8.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,80.0,142.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,142.0,6.0,0.0,0.0,0.0,6.0,24.0,40.0,70.0,14.0,2.0,7.0,26.0,59.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,20.0,3.0,0.0,0.0,0.0,0.0,49.0,110.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,93.0,4.0,0.0,0.0,0.0,1.0,36.0,118.0,10.0,1.0,0.0,0.0,0.0,41.0,117.0,68.0,34.0,44.0,1.0,0.0,0.0,27.0,17.0,26.0,49.0,1.0,0.0,0.0,0.0,0.0,14.0,75.0,heart_203.png
38.0,11.0,4.0,0.0,0.0,0.0,0.0,6.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,91.0,143.0,70.0,46.0,3.0,2.0,1.0,2.0,54.0,13.0,117.0,121.0,2.0,1.0,12.0,15.0,13.0,88.0,4.0,0.0,0.0,0.0,2.0,2.0,21.0,149.0,46.0,3.0,0.0,1.0,4.0,2.0,105.0,52.0,25.0,32.0,8.0,13.0,37.0,8.0,34.0,37.0,46.0,50.0,2.0,1.0,6.0,13.0,57.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0,149.0,29.0,0.0,0.0,1.0,0.0,4.0,14.0,78.0,149.0,25.0,4.0,10.0,2.0,3.0,14.0,35.0,149.0,29.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,147.0,1.0,0.0,0.0,0.0,0.0,2.0,147.0,65.0,1.0,3.0,6.0,15.0,33.0,17.0,90.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,15.0,1.0,0.0,0.0,0.0,0.0,22.0,147.0,11.0,4.0,7.0,2.0,0.0,1.0,145.0,72.0,5.0,12.0,37.0,18.0,12.0,6.0,75.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,heart_204.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,26.0,27.0,29.0,9.0,32.0,24.0,3.0,9.0,16.0,22.0,7.0,1.0,23.0,63.0,17.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,119.0,4.0,1.0,0.0,0.0,0.0,7.0,72.0,44.0,29.0,60.0,12.0,0.0,0.0,2.0,114.0,27.0,20.0,16.0,2.0,0.0,1.0,18.0,121.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,168.0,23.0,0.0,1.0,1.0,1.0,2.0,19.0,96.0,5.0,1.0,14.0,23.0,42.0,32.0,20.0,168.0,10.0,1.0,3.0,3.0,12.0,15.0,29.0,74.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,168.0,125.0,0.0,0.0,0.0,0.0,2.0,12.0,150.0,57.0,1.0,2.0,6.0,64.0,74.0,34.0,56.0,17.0,2.0,5.0,12.0,48.0,40.0,22.0,68.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,59.0,0.0,0.0,0.0,0.0,9.0,44.0,108.0,6.0,1.0,0.0,0.0,0.0,19.0,145.0,145.0,69.0,32.0,0.0,0.0,0.0,0.0,106.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,145.0,49.0,0.0,0.0,0.0,0.0,0.0,93.0,122.0,26.0,20.0,12.0,8.0,0.0,0.0,102.0,31.0,81.0,145.0,17.0,3.0,0.0,0.0,5.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,heart_207.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,93.0,0.0,0.0,0.0,0.0,2.0,7.0,171.0,24.0,3.0,0.0,0.0,0.0,5.0,26.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,171.0,19.0,0.0,1.0,2.0,14.0,11.0,104.0,84.0,9.0,1.0,4.0,5.0,37.0,20.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,171.0,45.0,3.0,8.0,4.0,4.0,1.0,7.0,103.0,32.0,12.0,27.0,14.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,111.0,0.0,1.0,2.0,8.0,2.0,4.0,98.0,26.0,1.0,2.0,10.0,53.0,14.0,15.0,23.0,10.0,3.0,4.0,34.0,10.0,3.0,14.0,44.0,13.0,4.0,2.0,5.0,4.0,4.0,26.0,31.0,7.0,1.0,0.0,2.0,17.0,50.0,100.0,2.0,0.0,0.0,11.0,11.0,2.0,68.0,132.0,19.0,126.0,17.0,7.0,8.0,5.0,3.0,1.0,60.0,40.0,31.0,39.0,5.0,3.0,3.0,5.0,132.0,34.0,6.0,6.0,1.0,0.0,6.0,91.0,31.0,3.0,2.0,112.0,69.0,0.0,14.0,59.0,28.0,132.0,40.0,4.0,0.0,0.0,0.0,0.0,heart_208.png
4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,138.0,46.0,0.0,0.0,0.0,0.0,0.0,30.0,138.0,9.0,0.0,0.0,0.0,0.0,4.0,124.0,101.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,138.0,3.0,0.0,0.0,0.0,0.0,5.0,138.0,58.0,12.0,3.0,3.0,9.0,2.0,38.0,138.0,97.0,76.0,3.0,2.0,1.0,0.0,40.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,45.0,0.0,0.0,0.0,0.0,0.0,17.0,129.0,43.0,3.0,5.0,41.0,27.0,3.0,11.0,60.0,134.0,3.0,3.0,12.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,69.0,138.0,22.0,0.0,7.0,16.0,5.0,3.0,19.0,46.0,9.0,0.0,4.0,15.0,47.0,43.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,109.0,8.0,0.0,0.0,0.0,0.0,0.0,55.0,95.0,13.0,0.0,0.0,0.0,0.0,4.0,107.0,32.0,32.0,12.0,0.0,0.0,0.0,17.0,140.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,140.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,140.0,36.0,0.0,0.0,0.0,0.0,3.0,93.0,128.0,59.0,21.0,0.0,0.0,0.0,8.0,140.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,heart_210.png
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,18.0,6.0,0.0,0.0,28.0,50.0,8.0,1.0,7.0,14.0,1.0,1.0,44.0,146.0,14.0,61.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,55.0,0.0,0.0,0.0,1.0,1.0,30.0,73.0,16.0,17.0,7.0,17.0,23.0,6.0,23.0,9.0,37.0,35.0,4.0,5.0,8.0,2.0,2.0,98.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,183.0,31.0,0.0,0.0,0.0,1.0,3.0,38.0,113.0,3.0,0.0,0.0,17.0,107.0,39.0,45.0,8.0,15.0,2.0,0.0,11.0,82.0,6.0,3.0,66.0,1.0,0.0,0.0,0.0,3.0,3.0,9.0,183.0,22.0,0.0,0.0,0.0,0.0,2.0,46.0,155.0,23.0,5.0,13.0,17.0,88.0,47.0,55.0,3.0,0.0,1.0,9.0,22.0,143.0,16.0,8.0,18.0,12.0,0.0,0.0,0.0,4.0,6.0,1.0,6.0,4.0,2.0,0.0,0.0,35.0,116.0,4.0,3.0,1.0,0.0,0.0,0.0,27.0,126.0,30.0,0.0,0.0,0.0,0.0,0.0,32.0,122.0,16.0,126.0,29.0,0.0,0.0,0.0,4.0,6.0,15.0,51.0,13.0,4.0,1.0,2.0,34.0,25.0,17.0,126.0,9.0,0.0,0.0,1.0,39.0,85.0,52.0,10.0,0.0,0.0,2.0,27.0,109.0,88.0,17.0,126.0,60.0,1.0,0.0,1.0,4.0,5.0,18.0,heart_211.png
154.0,69.0,0.0,0.0,0.0,0.0,0.0,9.0,154.0,127.0,1.0,2.0,4.0,3.0,9.0,23.0,29.0,59.0,9.0,5.0,9.0,11.0,7.0,9.0,27.0,154.0,40.0,1.0,0.0,0.0,4.0,10.0,144.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,154.0,109.0,0.0,0.0,1.0,4.0,3.0,19.0,61.0,11.0,5.0,6.0,60.0,46.0,7.0,14.0,0.0,62.0,51.0,12.0,26.0,4.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,154.0,13.0,0.0,0.0,2.0,2.0,2.0,123.0,75.0,3.0,0.0,1.0,92.0,61.0,6.0,27.0,0.0,2.0,2.0,2.0,36.0,38.0,46.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,1.0,1.0,2.0,41.0,5.0,8.0,49.0,62.0,21.0,24.0,7.0,18.0,12.0,62.0,57.0,7.0,4.0,15.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,39.0,4.0,2.0,1.0,6.0,4.0,1.0,8.0,14.0,10.0,32.0,13.0,22.0,64.0,10.0,38.0,4.0,7.0,8.0,2.0,4.0,31.0,49.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,57.0,1.0,1.0,2.0,5.0,3.0,38.0,71.0,11.0,4.0,17.0,60.0,61.0,8.0,26.0,157.0,5.0,2.0,3.0,9.0,10.0,3.0,49.0,90.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,heart_212.png
14.0,47.0,89.0,4.0,0.0,0.0,12.0,38.0,112.0,139.0,24.0,0.0,0.0,0.0,3.0,63.0,50.0,95.0,131.0,55.0,0.0,0.0,1.0,34.0,0.0,5.0,139.0,82.0,2.0,9.0,3.0,2.0,58.0,67.0,126.0,5.0,0.0,0.0,0.0,0.0,139.0,130.0,17.0,2.0,4.0,0.0,0.0,8.0,58.0,35.0,57.0,108.0,70.0,2.0,0.0,5.0,7.0,8.0,88.0,72.0,14.0,2.0,2.0,19.0,63.0,14.0,4.0,0.0,0.0,0.0,0.0,5.0,139.0,14.0,0.0,2.0,7.0,0.0,0.0,31.0,46.0,2.0,0.0,15.0,124.0,18.0,3.0,7.0,26.0,0.0,0.0,3.0,21.0,13.0,11.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,16.0,3.0,1.0,3.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,96.0,1.0,0.0,0.0,0.0,0.0,10.0,84.0,33.0,5.0,0.0,0.0,0.0,0.0,2.0,78.0,54.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,122.0,6.0,0.0,0.0,0.0,4.0,20.0,118.0,15.0,1.0,0.0,0.0,0.0,78.0,64.0,36.0,46.0,33.0,0.0,0.0,0.0,16.0,18.0,43.0,32.0,2.0,0.0,0.0,0.0,0.0,25.0,31.0,heart_213.png
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,64.0,151.0,21.0,0.0,1.0,10.0,7.0,35.0,160.0,126.0,0.0,1.0,1.0,3.0,3.0,109.0,160.0,1.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,29.0,2.0,5.0,1.0,0.0,1.0,45.0,80.0,7.0,17.0,106.0,23.0,8.0,9.0,25.0,19.0,42.0,24.0,25.0,5.0,19.0,24.0,4.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,35.0,3.0,10.0,3.0,1.0,1.0,7.0,43.0,12.0,9.0,75.0,40.0,15.0,3.0,1.0,60.0,34.0,12.0,14.0,5.0,5.0,2.0,16.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,43.0,0.0,1.0,1.0,2.0,6.0,16.0,48.0,4.0,0.0,2.0,15.0,77.0,34.0,19.0,63.0,0.0,0.0,0.0,6.0,28.0,11.0,45.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,15.0,14.0,4.0,1.0,0.0,3.0,132.0,42.0,110.0,78.0,3.0,0.0,0.0,19.0,49.0,97.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,132.0,31.0,2.0,0.0,0.0,2.0,3.0,132.0,45.0,18.0,21.0,15.0,33.0,39.0,8.0,73.0,4.0,52.0,62.0,15.0,12.0,18.0,7.0,11.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,heart_214.png
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,15.0,3.0,16.0,10.0,0.0,0.0,1.0,12.0,6.0,4.0,150.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,60.0,23.0,1.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,159.0,11.0,4.0,4.0,0.0,0.0,8.0,51.0,31.0,6.0,40.0,99.0,24.0,1.0,4.0,5.0,0.0,0.0,5.0,26.0,36.0,62.0,46.0,159.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,159.0,18.0,1.0,4.0,2.0,2.0,2.0,44.0,61.0,8.0,4.0,34.0,34.0,22.0,8.0,23.0,41.0,23.0,27.0,6.0,4.0,1.0,12.0,68.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,159.0,1.0,0.0,0.0,5.0,6.0,5.0,131.0,22.0,1.0,3.0,6.0,60.0,38.0,9.0,26.0,3.0,9.0,41.0,31.0,23.0,7.0,0.0,1.0,19.0,39.0,19.0,1.0,0.0,0.0,1.0,7.0,39.0,81.0,20.0,5.0,5.0,1.0,2.0,6.0,4.0,23.0,20.0,22.0,126.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,0.0,31.0,7.0,0.0,0.0,3.0,5.0,37.0,92.0,11.0,20.0,17.0,11.0,49.0,16.0,16.0,21.0,61.0,33.0,21.0,9.0,31.0,49.0,5.0,9.0,6.0,0.0,0.0,0.0,126.0,126.0,8.0,3.0,1.0,0.0,0.0,24.0,49.0,34.0,100.0,48.0,heart_215.png
32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,77.0,1.0,0.0,0.0,0.0,0.0,19.0,128.0,20.0,9.0,2.0,0.0,0.0,1.0,128.0,17.0,6.0,30.0,56.0,4.0,16.0,28.0,90.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0,44.0,2.0,0.0,0.0,0.0,0.0,36.0,128.0,99.0,99.0,6.0,0.0,0.0,0.0,25.0,15.0,22.0,120.0,85.0,1.0,1.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,125.0,29.0,0.0,0.0,0.0,0.0,2.0,16.0,128.0,128.0,1.0,0.0,0.0,0.0,0.0,24.0,111.0,128.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,128.0,4.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,1.0,0.0,0.0,0.0,1.0,43.0,118.0,11.0,1.0,0.0,0.0,0.0,38.0,118.0,37.0,1.0,0.0,0.0,0.0,1.0,52.0,118.0,21.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,118.0,9.0,0.0,0.0,0.0,0.0,8.0,75.0,118.0,27.0,0.0,0.0,0.0,6.0,45.0,60.0,19.0,12.0,0.0,0.0,5.0,118.0,82.0,21.0,118.0,9.0,0.0,0.0,0.0,0.0,3.0,76.0,heart_216.png
14.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,47.0,2.0,0.0,0.0,0.0,0.0,21.0,64.0,39.0,2.0,0.0,0.0,0.0,0.0,34.0,68.0,122.0,56.0,1.0,0.0,0.0,0.0,11.0,62.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,122.0,8.0,0.0,0.0,0.0,0.0,29.0,104.0,23.0,3.0,0.0,0.0,0.0,24.0,122.0,50.0,34.0,77.0,15.0,1.0,3.0,30.0,20.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,81.0,20.0,122.0,24.0,0.0,0.0,0.0,1.0,122.0,98.0,69.0,9.0,0.0,0.0,0.0,34.0,91.0,83.0,0.0,3.0,4.0,1.0,4.0,122.0,94.0,12.0,0.0,0.0,6.0,5.0,0.0,4.0,108.0,3.0,3.0,3.0,22.0,11.0,1.0,21.0,122.0,33.0,9.0,10.0,6.0,0.0,0.0,17.0,122.0,72.0,11.0,5.0,0.0,0.0,0.0,28.0,122.0,108.0,0.0,1.0,6.0,139.0,22.0,0.0,3.0,6.0,16.0,5.0,4.0,97.0,18.0,2.0,10.0,41.0,65.0,3.0,0.0,4.0,6.0,7.0,13.0,139.0,9.0,0.0,0.0,6.0,139.0,61.0,12.0,34.0,1.0,11.0,12.0,139.0,27.0,0.0,0.0,0.0,68.0,87.0,7.0,8.0,0.0,0.0,1.0,17.0,139.0,80.0,5.0,20.0,14.0,2.0,2.0,49.0,14.0,9.0,5.0,139.0,139.0,11.0,2.0,7.0,8.0,3.0,2.0,18.0,54.0,10.0,1.0,4.0,heart_217.png
67.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,142.0,12.0,2.0,3.0,1.0,0.0,0.0,32.0,44.0,14.0,39.0,43.0,13.0,2.0,2.0,8.0,5.0,35.0,58.0,8.0,2.0,1.0,5.0,16.0,102.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,142.0,15.0,2.0,1.0,1.0,0.0,0.0,10.0,44.0,13.0,12.0,14.0,13.0,6.0,4.0,8.0,19.0,13.0,4.0,1.0,4.0,6.0,12.0,34.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,142.0,37.0,6.0,1.0,0.0,0.0,0.0,48.0,29.0,23.0,24.0,13.0,1.0,0.0,23.0,142.0,13.0,6.0,3.0,1.0,1.0,13.0,121.0,142.0,87.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,142.0,27.0,0.0,0.0,0.0,0.0,0.0,78.0,131.0,41.0,4.0,0.0,0.0,0.0,13.0,142.0,33.0,27.0,56.0,12.0,1.0,7.0,50.0,123.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,151.0,1.0,1.0,1.0,0.0,1.0,2.0,151.0,34.0,4.0,32.0,24.0,4.0,3.0,29.0,76.0,11.0,4.0,27.0,12.0,3.0,19.0,32.0,26.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,151.0,5.0,0.0,1.0,3.0,10.0,5.0,68.0,40.0,3.0,6.0,13.0,35.0,58.0,8.0,26.0,111.0,1.0,3.0,2.0,2.0,4.0,8.0,116.0,83.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,heart_219.png
24.0,98.0,29.0,0.0,0.0,0.0,0.0,1.0,138.0,138.0,2.0,0.0,0.0,0.0,0.0,18.0,83.0,127.0,78.0,6.0,0.0,0.0,0.0,25.0,2.0,11.0,138.0,32.0,0.0,0.0,0.0,4.0,74.0,63.0,17.0,0.0,0.0,0.0,0.0,4.0,138.0,89.0,1.0,1.0,0.0,0.0,0.0,15.0,75.0,62.0,77.0,61.0,9.0,0.0,0.0,3.0,0.0,9.0,138.0,59.0,4.0,0.0,0.0,0.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,138.0,12.0,1.0,1.0,1.0,0.0,0.0,52.0,49.0,8.0,4.0,32.0,64.0,9.0,1.0,10.0,1.0,4.0,16.0,21.0,38.0,10.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,113.0,0.0,1.0,11.0,2.0,0.0,0.0,132.0,12.0,0.0,1.0,57.0,43.0,4.0,1.0,12.0,1.0,1.0,5.0,22.0,19.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,18.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,97.0,130.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,130.0,100.0,3.0,1.0,0.0,0.0,1.0,39.0,97.0,59.0,1.0,33.0,14.0,1.0,4.0,8.0,2.0,0.0,27.0,49.0,35.0,0.0,0.0,21.0,49.0,7.0,130.0,18.0,2.0,0.0,0.0,17.0,129.0,108.0,20.0,1.0,0.0,0.0,30.0,130.0,81.0,33.0,2.0,4.0,2.0,0.0,8.0,24.0,14.0,2.0,heart_22.png
